path,label,predictions_raw,prediction
./Dataset/Face/Negative/01-01-04-02-01-02-18/14.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-05-02-02-02-01/17.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-04-01-02-02-14/6.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-04-02-02-02-17/8.jpg,Negative,"['Positive', 'Positive', 'Positive']",Positive
./Dataset/Face/Negative/01-01-05-01-01-01-02/14.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-04-02-01-02-12/12.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-04-01-01-02-16/19.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-05-01-02-02-02/7.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-05-02-02-01-07/1.jpg,Negative,"['Positive', 'Positive', 'Positive']",Positive
./Dataset/Face/Negative/01-01-04-01-02-02-04/4.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-04-01-01-02-04/3.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-04-01-01-01-07/9.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-05-02-01-01-15/11.jpg,Negative,"['Positive', 'Positive', 'Positive']",Positive
./Dataset/Face/Negative/01-01-04-01-01-01-14/19.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-05-01-01-01-11/5.jpg,Negative,"['Positive', 'Positive', 'Positive']",Positive
./Dataset/Face/Negative/01-01-05-01-02-01-03/5.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-04-01-01-02-13/7.jpg,Negative,"['Positive', 'Positive', 'Positive']",Positive
./Dataset/Face/Negative/01-01-05-01-02-02-16/1.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-05-01-02-01-06/6.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-05-02-02-01-05/17.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-05-01-01-01-17/5.jpg,Negative,"['Positive', 'Positive', 'Positive']",Positive
./Dataset/Face/Negative/01-01-04-01-02-02-01/13.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-05-01-02-01-06/9.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-05-01-02-01-19/19.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-04-02-01-01-14/7.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-05-02-01-02-01/10.jpg,Negative,"['Positive', 'Positive', 'Positive']",Positive
./Dataset/Face/Negative/01-01-05-02-02-02-14/12.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-05-01-01-01-18/15.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-04-01-01-01-07/20.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-05-02-02-01-11/19.jpg,Negative,"['Positive', 'Positive', 'Positive']",Positive
./Dataset/Face/Negative/01-01-05-01-01-01-16/19.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-05-02-01-02-16/2.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-04-01-01-02-03/17.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-05-02-02-02-06/3.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-04-02-02-02-05/10.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-05-02-01-02-06/16.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-05-02-02-01-12/9.jpg,Negative,"['Positive', 'Positive', 'Positive']",Positive
./Dataset/Face/Negative/01-01-04-01-01-02-13/6.jpg,Negative,"['Positive', 'Positive', 'Positive']",Positive
./Dataset/Face/Negative/01-01-04-01-01-02-11/4.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-05-01-02-01-12/16.jpg,Negative,"['Positive', 'Positive', 'Positive']",Positive
./Dataset/Face/Negative/01-01-04-01-02-01-18/8.jpg,Negative,"['Positive', 'Positive', 'Positive']",Positive
./Dataset/Face/Negative/01-01-05-01-02-01-12/11.jpg,Negative,"['Positive', 'Positive', 'Positive']",Positive
./Dataset/Face/Negative/01-01-05-01-02-01-07/13.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-04-01-02-01-13/13.jpg,Negative,"['Positive', 'Positive', 'Positive']",Positive
./Dataset/Face/Negative/01-01-04-02-02-02-06/11.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-05-01-01-01-14/10.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-05-02-02-01-13/7.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-05-02-02-01-19/7.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-04-02-01-02-07/21.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-05-01-01-01-07/7.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-05-01-02-02-04/16.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-05-01-02-02-17/5.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-04-01-02-02-05/19.jpg,Negative,"['Positive', 'Positive', 'Positive']",Positive
./Dataset/Face/Negative/01-01-05-01-02-01-11/1.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-04-02-02-02-14/11.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-04-02-02-01-11/8.jpg,Negative,"['Positive', 'Positive', 'Positive']",Positive
./Dataset/Face/Negative/01-01-04-02-02-01-05/9.jpg,Negative,"['Positive', 'Positive', 'Positive']",Positive
./Dataset/Face/Negative/01-01-04-02-02-02-01/10.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-05-02-01-02-01/11.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-05-02-01-01-03/8.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-05-01-01-01-05/22.jpg,Negative,"['Positive', 'Positive', 'Positive']",Positive
./Dataset/Face/Negative/01-01-05-02-01-01-16/7.jpg,Negative,"['Positive', 'Positive', 'Positive']",Positive
./Dataset/Face/Negative/01-01-05-02-02-02-11/7.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-04-01-02-01-14/12.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-05-02-01-01-16/18.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-05-01-02-02-15/10.jpg,Negative,"['Positive', 'Positive', 'Positive']",Positive
./Dataset/Face/Negative/01-01-05-01-01-01-01/19.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-05-02-02-01-19/4.jpg,Negative,"['Positive', 'Positive', 'Positive']",Positive
./Dataset/Face/Negative/01-01-05-02-02-02-12/7.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-05-02-02-01-15/16.jpg,Negative,"['Positive', 'Positive', 'Positive']",Positive
./Dataset/Face/Negative/01-01-05-02-01-02-03/4.jpg,Negative,"['Positive', 'Positive', 'Positive']",Positive
./Dataset/Face/Negative/01-01-04-01-02-01-07/1.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-04-01-01-01-16/10.jpg,Negative,"['Positive', 'Positive', 'Positive']",Positive
./Dataset/Face/Negative/01-01-05-02-01-02-18/10.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-05-02-02-02-14/19.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-05-02-01-02-04/8.jpg,Negative,"['Positive', 'Positive', 'Positive']",Positive
./Dataset/Face/Negative/01-01-04-01-02-01-02/17.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-04-02-01-01-01/22.jpg,Negative,"['Positive', 'Positive', 'Positive']",Positive
./Dataset/Face/Negative/01-01-04-01-01-01-02/6.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-05-02-02-01-11/14.jpg,Negative,"['Positive', 'Positive', 'Positive']",Positive
./Dataset/Face/Negative/01-01-04-02-02-01-17/7.jpg,Negative,"['Positive', 'Positive', 'Positive']",Positive
./Dataset/Face/Negative/01-01-05-01-01-01-05/19.jpg,Negative,"['Positive', 'Positive', 'Positive']",Positive
./Dataset/Face/Negative/01-01-04-01-02-01-13/11.jpg,Negative,"['Positive', 'Positive', 'Positive']",Positive
./Dataset/Face/Negative/01-01-05-01-01-02-18/7.jpg,Negative,"['Positive', 'Positive', 'Positive']",Positive
./Dataset/Face/Negative/01-01-05-01-02-02-18/18.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-05-01-02-02-03/8.jpg,Negative,"['Positive', 'Positive', 'Positive']",Positive
./Dataset/Face/Negative/01-01-04-02-02-01-03/8.jpg,Negative,"['Positive', 'Positive', 'Positive']",Positive
./Dataset/Face/Negative/01-01-04-01-01-01-19/12.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-04-01-02-01-03/16.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-05-01-02-02-11/18.jpg,Negative,"['Positive', 'Positive', 'Positive']",Positive
./Dataset/Face/Negative/01-01-05-01-02-02-13/9.jpg,Negative,"['Positive', 'Positive', 'Positive']",Positive
./Dataset/Face/Negative/01-01-05-02-01-02-14/13.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-04-02-02-01-03/15.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-04-01-02-02-17/11.jpg,Negative,"['Positive', 'Positive', 'Positive']",Positive
./Dataset/Face/Negative/01-01-05-01-01-02-04/4.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-04-02-02-01-15/7.jpg,Negative,"['Positive', 'Positive', 'Positive']",Positive
./Dataset/Face/Negative/01-01-05-01-01-02-05/3.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-05-02-01-02-01/24.jpg,Negative,"['Positive', 'Positive', 'Positive']",Positive
./Dataset/Face/Negative/01-01-04-01-01-01-02/17.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-05-02-02-01-19/11.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-05-01-02-01-06/17.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-05-02-01-02-13/17.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-04-02-01-01-03/10.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-05-01-01-01-01/8.jpg,Negative,"['Positive', 'Positive', 'Positive']",Positive
./Dataset/Face/Negative/01-01-05-01-01-01-12/11.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-05-01-01-02-18/20.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-05-02-02-01-03/9.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-04-02-02-02-02/19.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-05-02-01-01-02/13.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-05-02-02-01-07/2.jpg,Negative,"['Positive', 'Positive', 'Positive']",Positive
./Dataset/Face/Negative/01-01-04-02-01-02-01/16.jpg,Negative,"['Positive', 'Positive', 'Positive']",Positive
./Dataset/Face/Negative/01-01-04-01-01-02-03/14.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-05-01-02-02-05/20.jpg,Negative,"['Positive', 'Positive', 'Positive']",Positive
./Dataset/Face/Negative/01-01-05-02-02-01-14/13.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-05-01-01-01-06/12.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-04-01-01-02-13/8.jpg,Negative,"['Positive', 'Positive', 'Positive']",Positive
./Dataset/Face/Negative/01-01-04-02-01-02-03/8.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-05-01-01-01-03/20.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-05-01-02-01-01/3.jpg,Negative,"['Positive', 'Positive', 'Positive']",Positive
./Dataset/Face/Negative/01-01-04-01-01-02-06/19.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-05-01-02-01-19/6.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-04-02-01-01-18/21.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-05-01-02-02-18/13.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-05-02-01-02-17/5.jpg,Negative,"['Positive', 'Positive', 'Positive']",Positive
./Dataset/Face/Negative/01-01-05-02-01-01-03/4.jpg,Negative,"['Positive', 'Positive', 'Positive']",Positive
./Dataset/Face/Negative/01-01-04-02-02-01-07/2.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-05-02-02-01-16/19.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-05-01-01-01-14/11.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-04-02-01-01-13/5.jpg,Negative,"['Positive', 'Positive', 'Positive']",Positive
./Dataset/Face/Negative/01-01-04-02-01-01-19/7.jpg,Negative,"['Positive', 'Positive', 'Positive']",Positive
./Dataset/Face/Negative/01-01-04-02-01-01-12/8.jpg,Negative,"['Positive', 'Positive', 'Positive']",Positive
./Dataset/Face/Negative/01-01-04-01-01-01-11/14.jpg,Negative,"['Positive', 'Positive', 'Positive']",Positive
./Dataset/Face/Negative/01-01-04-01-02-02-14/20.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-04-01-02-02-19/12.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-04-01-02-01-04/7.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-05-01-01-01-02/4.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-04-01-02-02-14/3.jpg,Negative,"['Positive', 'Positive', 'Positive']",Positive
./Dataset/Face/Negative/01-01-05-02-01-01-05/18.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-05-02-02-02-16/9.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-04-01-02-02-03/3.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-05-02-02-02-15/12.jpg,Negative,"['Positive', 'Positive', 'Positive']",Positive
./Dataset/Face/Negative/01-01-04-01-02-02-05/2.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-04-02-01-01-18/3.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-04-02-01-02-01/1.jpg,Negative,"['Positive', 'Positive', 'Positive']",Positive
./Dataset/Face/Negative/01-01-04-02-02-01-06/11.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-04-01-01-02-03/6.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-05-01-01-02-06/23.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-04-02-02-01-19/8.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-04-01-02-02-16/4.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-04-02-01-02-06/5.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-05-02-01-02-13/7.jpg,Negative,"['Positive', 'Positive', 'Positive']",Positive
./Dataset/Face/Negative/01-01-05-01-01-01-07/12.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-04-01-02-01-01/15.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-04-01-01-02-07/7.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-04-02-02-01-19/16.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-04-02-02-01-16/7.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-05-02-02-02-13/24.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-04-02-01-01-07/17.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-04-01-02-01-01/14.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-04-01-02-01-14/17.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-04-01-01-02-06/7.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-05-01-01-01-11/11.jpg,Negative,"['Positive', 'Positive', 'Positive']",Positive
./Dataset/Face/Negative/01-01-05-02-01-02-15/3.jpg,Negative,"['Positive', 'Positive', 'Positive']",Positive
./Dataset/Face/Negative/01-01-05-02-02-01-02/12.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-05-01-02-01-16/1.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-04-02-01-01-07/16.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-05-01-02-01-12/3.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-04-02-01-02-04/10.jpg,Negative,"['Positive', 'Positive', 'Positive']",Positive
./Dataset/Face/Negative/01-01-04-01-01-02-12/10.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-04-02-02-02-19/11.jpg,Negative,"['Positive', 'Positive', 'Positive']",Positive
./Dataset/Face/Negative/01-01-05-01-02-01-04/10.jpg,Negative,"['Positive', 'Positive', 'Positive']",Positive
./Dataset/Face/Negative/01-01-05-01-01-02-06/5.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-05-01-01-01-03/17.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-05-02-01-01-12/14.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-05-02-01-02-06/17.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-05-02-01-02-11/18.jpg,Negative,"['Positive', 'Positive', 'Positive']",Positive
./Dataset/Face/Negative/01-01-04-01-01-01-11/2.jpg,Negative,"['Positive', 'Positive', 'Positive']",Positive
./Dataset/Face/Negative/01-01-05-02-01-01-02/10.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-04-02-01-02-12/15.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-04-01-01-01-07/5.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-04-01-02-02-15/3.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-05-01-02-02-19/8.jpg,Negative,"['Positive', 'Positive', 'Positive']",Positive
./Dataset/Face/Negative/01-01-05-01-01-02-07/3.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-05-01-01-01-19/9.jpg,Negative,"['Positive', 'Positive', 'Positive']",Positive
./Dataset/Face/Negative/01-01-04-02-01-01-05/6.jpg,Negative,"['Positive', 'Positive', 'Positive']",Positive
./Dataset/Face/Negative/01-01-05-01-01-02-01/21.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-04-02-01-02-19/7.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-05-01-01-01-16/10.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-05-02-01-01-13/5.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-04-01-02-01-12/2.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-04-01-02-01-11/18.jpg,Negative,"['Positive', 'Positive', 'Positive']",Positive
./Dataset/Face/Negative/01-01-05-01-01-01-01/7.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-04-02-02-01-17/1.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-05-01-02-01-04/9.jpg,Negative,"['Positive', 'Positive', 'Positive']",Positive
./Dataset/Face/Negative/01-01-05-01-02-02-03/1.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-05-01-01-02-06/8.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-05-02-01-02-13/5.jpg,Negative,"['Positive', 'Positive', 'Positive']",Positive
./Dataset/Face/Negative/01-01-04-02-02-01-13/7.jpg,Negative,"['Positive', 'Positive', 'Positive']",Positive
./Dataset/Face/Negative/01-01-05-01-01-02-03/22.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-05-02-02-01-16/1.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-04-02-01-02-13/7.jpg,Negative,"['Positive', 'Positive', 'Positive']",Positive
./Dataset/Face/Negative/01-01-04-02-01-02-14/14.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-05-02-02-02-12/17.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-05-01-01-01-04/18.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-04-02-01-01-05/19.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-04-01-01-02-17/5.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-05-01-02-01-15/9.jpg,Negative,"['Positive', 'Positive', 'Positive']",Positive
./Dataset/Face/Negative/01-01-05-01-01-01-17/19.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-04-02-01-02-02/4.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-04-01-02-01-04/3.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-05-01-02-01-04/1.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-05-02-01-01-11/16.jpg,Negative,"['Positive', 'Positive', 'Positive']",Positive
./Dataset/Face/Negative/01-01-05-01-01-01-18/22.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-05-01-02-02-12/7.jpg,Negative,"['Positive', 'Positive', 'Positive']",Positive
./Dataset/Face/Negative/01-01-04-01-02-02-11/6.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-05-02-02-01-14/2.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-04-01-02-02-07/3.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-05-01-02-01-14/14.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-05-02-02-02-05/5.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-04-02-01-01-01/18.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-04-01-01-01-15/5.jpg,Negative,"['Positive', 'Positive', 'Positive']",Positive
./Dataset/Face/Negative/01-01-04-01-02-02-03/18.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-04-02-02-01-19/13.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-05-01-01-01-04/11.jpg,Negative,"['Positive', 'Positive', 'Positive']",Positive
./Dataset/Face/Negative/01-01-05-01-02-01-02/13.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-05-01-01-01-06/20.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-05-02-02-01-13/2.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-04-01-02-02-02/1.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-05-02-02-02-16/1.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
